0.070,1.000
0.009,1.000
0.013,1.000
0.002,1.000
0.051,1.000
0.125,1.000
0.001,1.000
0.014,1.000
0.011,1.000
0.131,1.000
0.053,1.000
0.052,1.000
0.005,1.000
0.006,1.000
0.001,1.000
0.166,1.000
0.011,1.000
0.012,1.000
0.077,1.000
0.001,1.000
0.101,1.000
0.217,1.000
0.570,1.000
0.004,1.000
0.016,1.000
0.186,1.000
0.005,1.000
0.051,1.000
0.127,1.000
0.267,1.000
0.242,1.000
0.393,1.000
0.022,1.000
0.091,1.000
0.026,1.000
0.091,1.000
0.018,1.000
0.002,1.000
0.005,1.000
0.214,1.000
0.042,1.000
0.480,1.000
0.023,1.000
0.242,1.000
0.559,1.000
0.920,1.000
0.890,1.000
0.915,1.000
0.922,1.000
0.941,1.000
0.935,1.000
0.859,1.000
0.871,1.000
0.950,1.000
0.973,1.000
0.854,1.000
0.957,1.000
0.974,1.000
0.958,1.000
0.967,1.000
0.914,1.000
0.988,1.000
0.886,1.000
0.986,1.000
0.940,1.000
0.946,1.000
0.929,1.000
0.623,1.000
0.992,1.000
0.921,1.000
0.810,1.000
0.990,1.000
0.870,1.000
0.823,1.000
0.965,1.000
0.924,1.000
0.761,1.000
0.846,1.000
0.961,1.000
0.986,1.000
0.857,1.000
0.967,1.000
0.971,1.000
0.886,1.000
0.868,1.000
0.971,1.000
0.960,1.000
0.960,1.000
0.748,1.000
0.905,1.000
0.912,1.000
0.937,1.000
0.717,1.000
0.930,1.000
0.903,1.000
0.901,1.000
0.195,1.000
0.978,1.000
0.910,1.000
0.936,1.000
0.918,1.000
0.971,1.000
0.899,1.000
0.827,1.000
0.972,1.000
0.970,1.000
0.949,1.000
0.973,1.000
0.967,1.000
0.978,1.000
0.577,1.000
0.144,1.000
0.652,1.000
0.311,1.000
0.273,1.000
0.830,1.000
0.826,1.000
0.791,1.000
0.007,1.000
0.034,1.000
0.649,1.000
0.519,1.000
0.147,1.000
0.461,1.000
0.741,1.000
0.809,1.000
0.278,1.000
0.995,1.000
0.915,1.000
0.995,1.000
0.971,1.000
0.953,1.000
0.993,1.000
0.913,1.000
0.983,1.000
0.951,1.000
0.991,1.000
0.084,1.000
0.032,1.000
0.068,1.000
0.006,1.000
0.043,1.000
0.032,1.000
0.059,1.000
0.282,1.000
0.006,1.000
0.141,1.000
0.009,1.000
0.007,1.000
0.008,1.000
0.024,1.000
0.003,1.000
0.003,1.000
0.007,1.000
0.475,1.000
0.007,1.000
0.036,1.000
0.014,1.000
0.002,1.000
0.001,1.000
0.012,1.000
0.017,1.000
0.000,1.000
0.090,1.000
0.004,1.000
0.241,1.000
0.003,1.000
0.037,1.000
0.021,1.000
0.073,1.000
0.066,1.000
0.053,1.000
0.029,1.000
0.034,1.000
0.090,1.000
0.002,1.000
0.006,1.000
0.001,1.000
0.031,1.000
0.058,1.000
0.003,1.000
0.004,1.000
0.003,1.000
0.004,1.000
0.086,1.000
0.003,1.000
0.002,1.000
0.034,1.000
0.005,1.000
0.011,1.000
0.018,1.000
0.027,1.000
0.071,1.000
0.011,1.000
0.002,1.000
0.306,1.000
0.003,1.000
0.029,1.000
0.031,1.000
0.024,1.000
0.000,1.000
0.008,1.000
0.036,1.000
0.157,1.000
0.270,1.000
0.076,1.000
0.114,1.000
0.000,1.000
0.058,1.000
0.004,1.000
0.001,1.000
0.076,1.000
0.003,1.000
0.000,1.000
0.000,1.000
0.000,1.000
0.000,1.000
0.000,1.000
0.000,1.000
0.003,1.000
0.000,1.000
0.025,1.000
0.006,1.000
0.015,1.000
0.002,1.000
0.122,1.000
0.119,1.000
0.687,1.000
0.011,1.000
0.058,1.000
0.011,1.000
0.020,1.000
0.001,1.000
0.012,1.000
0.799,1.000
0.474,1.000
0.292,1.000
0.436,1.000
0.167,1.000
0.006,1.000
0.226,1.000
0.078,1.000
0.112,1.000
0.114,1.000
0.101,1.000
0.099,1.000
0.073,1.000
0.027,1.000
0.178,1.000
0.067,1.000
0.219,1.000
0.020,1.000
0.000,1.000
0.012,1.000
0.045,1.000
0.409,1.000
0.003,1.000
